STATES,YEAR,Crop,Area,Production,Annual_Rain,Avg_Temperature,Price,Cost_per_Hectare,Cost_per_quintal,Suicides,Export
ASSAM,2004,Niger seed,8730.0,4487.0,0.0,24.74,1180.0,0.0,0.0,0.0,0.0
ASSAM,2004,Sesamum,13159.0,7498.0,0.0,24.74,1500.0,0.0,0.0,0.0,0.0
ASSAM,2004,Small millets,7982.0,4145.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Gram,2141.0,1084.0,0.0,24.74,1425.0,0.0,0.0,0.0,0.0
ASSAM,2004,Linseed,9262.0,4842.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Masoor,20386.0,11041.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Moong,7293.0,3429.0,0.0,24.74,1410.0,0.0,0.0,0.0,0.0
ASSAM,2004,Other  Rabi pulses,78945.0,45468.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Peas & beans (Pulses),22238.0,13339.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Rapeseed &Mustard,244948.0,129395.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Urad,36367.0,20914.0,0.0,24.74,1410.0,0.0,0.0,0.0,0.0
ASSAM,2004,Wheat,63854.0,68083.0,0.0,24.74,640.0,0.0,0.0,0.0,2009343.03
ASSAM,2004,Coconut ,19057.0,204937000.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Dry chillies,14283.0,9155.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Onion,7122.0,16786.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Potato,73104.0,589070.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Sugarcane,23942.0,883925.0,0.0,24.74,74.5,0.0,0.0,0.0,0.0
ASSAM,2004,Sweet potato,8026.0,28030.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Tobacco,678.0,365.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2004,Turmeric,11697.0,8401.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
ASSAM,2005,Arecanut,71176.0,66778.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Rice,3656844.0,5444370.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Arhar/Tur,43604.0,58858.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Bajra,1534.0,1266.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Dry ginger,711.0,978.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Horse-gram,17533.0,13548.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Jute,135296.0,1083701.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Maize,620505.0,1487309.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Mesta,31906.0,246248.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Moong,187042.0,108531.1,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Other Kharif pulses,1667.0,920.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Ragi,22452.0,24827.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Sesamum,3581.0,1996.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Small millets,7824.0,4315.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Sunflower,10838.0,16707.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Urad,32064.0,20298.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Barley,22573.0,26499.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Gram,76155.0,78726.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Khesari,157086.0,143687.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Linseed,41828.0,28351.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Masoor,172202.0,170805.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Other  Rabi pulses,3637.0,2333.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Peas & beans (Pulses),25712.0,24810.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Rapeseed &Mustard,97011.0,84355.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Wheat,2067333.0,4437958.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Banana,16186.0,339988.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Coriander,2511.0,1187.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Dry chillies,4385.0,4641.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Garlic,2560.0,3611.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Onion,13788.0,140786.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Potato,144563.0,1400358.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Sugarcane,93529.0,3985577.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Sweet potato,5009.0,60707.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2000,Turmeric,3121.0,3035.0,1207.0,24.6,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Maize,582056.0,1407367.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Rice,3564539.0,5301221.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Arhar/Tur,41954.0,53809.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Dry ginger,293.0,407.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Horse-gram,14349.0,11520.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Jowar,4388.0,3712.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Jute,142635.0,953203.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Mesta,15374.0,99904.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Moong,7902.0,4465.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Other Kharif pulses,1251.0,698.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Ragi,19726.0,17318.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Sesamum,3297.0,2061.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Small millets,7477.0,5563.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Sunflower,13150.0,16108.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Urad,31963.0,21497.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Barley,21300.0,26709.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Gram,71525.0,67833.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Khesari,156420.0,127817.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Linseed,40599.0,28819.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Masoor,170834.0,140299.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Peas & beans (Pulses),26086.0,25671.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Rapeseed &Mustard,95895.0,78242.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Wheat,2181543.0,4499130.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Banana,16263.0,355042.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Coriander,2286.0,1326.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Dry chillies,3558.0,3550.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Garlic,2156.0,3164.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Onion,14083.0,134445.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Potato,140783.0,1432119.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Sugarcane,120754.0,5818262.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Sweet potato,4981.0,56979.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2001,Turmeric,2918.0,3038.0,1247.0,24.73,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Maize,603605.0,1381082.0,1105.8,25.0,490.0,0.0,0.0,0.0,0.0
BIHAR,2002,Rice,3584701.0,5085566.0,1105.8,25.0,1130.0,0.0,0.0,0.0,0.0
BIHAR,2002,Arhar/Tur,37680.0,42966.0,1105.8,25.0,1325.0,0.0,0.0,0.0,0.0
BIHAR,2002,Groundnut,371.0,183.0,1105.8,25.0,1375.0,0.0,0.0,0.0,0.0
BIHAR,2002,Horse-gram,13093.0,10420.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Jowar,4402.0,4446.0,1105.8,25.0,490.0,0.0,0.0,0.0,0.0
BIHAR,2002,Jute,147796.0,973546.0,1105.8,25.0,850.0,0.0,0.0,0.0,0.0
BIHAR,2002,Mesta,20026.0,120281.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Moong,195796.0,118581.0,1105.8,25.0,1335.0,0.0,0.0,0.0,0.0
BIHAR,2002,Other Kharif pulses,5913.0,3268.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Ragi,20695.0,14237.0,1105.8,25.0,490.0,0.0,0.0,0.0,0.0
BIHAR,2002,Sesamum,3785.0,2727.0,1105.8,25.0,1455.0,0.0,0.0,0.0,0.0
BIHAR,2002,Small millets,6522.0,4939.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Sunflower,13359.0,17393.0,1105.8,25.0,1210.0,0.0,0.0,0.0,0.0
BIHAR,2002,Urad,25116.0,18601.0,1105.8,25.0,1335.0,0.0,0.0,0.0,0.0
BIHAR,2002,Barley,20427.0,23432.0,1105.8,25.0,505.0,0.0,0.0,0.0,0.0
BIHAR,2002,Gram,71361.0,72057.0,1105.8,25.0,1225.0,0.0,0.0,0.0,0.0
BIHAR,2002,Khesari,140712.0,112666.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Linseed,29156.0,22161.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Masoor,179581.0,156613.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Peas & beans (Pulses),23295.0,20805.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Rapeseed &Mustard,90072.0,62026.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Wheat,2130933.0,4040610.0,1105.8,25.0,630.0,0.0,0.0,0.0,0.0
BIHAR,2002,Banana,17307.0,340338.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Coriander,2190.0,1426.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Dry chillies,3420.0,2301.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Dry ginger,394.0,584.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Garlic,2221.0,3280.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Onion,13589.0,116759.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Potato,147819.0,1476602.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Sannhamp,4235.0,3012.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Sugarcane,107270.0,4520510.0,1105.8,25.0,69.5,0.0,0.0,0.0,0.0
BIHAR,2002,Sweet potato,5000.0,66772.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2002,Turmeric,2927.0,2893.0,1105.8,25.0,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Rice,3768224.0,5718627.0,1353.9,24.72,0.0,0.0,0.0,0.0,2640438.93
BIHAR,2003,Arhar/Tur,38855.0,48100.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Dry ginger,350.0,539.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Groundnut,468.0,231.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Horse-gram,15425.0,11399.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Jowar,1513.0,1527.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Jute,154588.0,1147358.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Maize,616430.0,1473570.0,1353.9,24.72,0.0,0.0,0.0,0.0,543270.88
BIHAR,2003,Mesta,20011.0,138908.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Moong,214665.0,104394.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Other Kharif pulses,1180.0,614.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Ragi,15187.0,10236.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Sesamum,3795.0,2840.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Small millets,7010.0,5325.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Sunflower,17531.0,24157.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Urad,24199.0,18009.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Barley,21446.0,24007.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Gram,80322.0,78593.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Khesari,133064.0,122574.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Linseed,34696.0,27202.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Masoor,171037.0,159754.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Other  Rabi pulses,3298.0,2450.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Peas & beans (Pulses),23740.0,22172.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Rapeseed &Mustard,83666.0,68975.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Wheat,2076839.0,3688941.0,1353.9,24.72,0.0,0.0,0.0,0.0,4093080.52
BIHAR,2003,Banana,13007.0,215248.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Coriander,2169.0,1500.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Dry chillies,3233.0,2198.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Garlic,2797.0,3605.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Onion,14545.0,137965.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Potato,142013.0,1351846.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Sannhamp,3441.0,2467.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Sugarcane,103100.0,4285888.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Sweet potato,4551.0,63938.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2003,Turmeric,2789.0,2758.0,1353.9,24.72,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Rice,3140116.0,2472156.0,1147.8,24.74,1150.0,0.0,0.0,0.0,3615109.55
BIHAR,2004,Arhar/Tur,35839.0,44223.0,1147.8,24.74,1390.0,0.0,0.0,0.0,0.0
BIHAR,2004,Dry ginger,759.0,1151.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Groundnut,539.0,266.0,1147.8,24.74,1500.0,0.0,0.0,0.0,0.0
BIHAR,2004,Horse-gram,15011.0,12130.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Jowar,3755.0,3807.0,1147.8,24.74,515.0,0.0,0.0,0.0,0.0
BIHAR,2004,Jute,134450.0,1056205.0,1147.8,24.74,890.0,0.0,0.0,0.0,0.0
BIHAR,2004,Maize,617254.0,1529273.0,1147.8,24.74,525.0,0.0,0.0,0.0,1082256.38
BIHAR,2004,Mesta,15549.0,124048.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Moong,182725.0,100367.0,1147.8,24.74,1410.0,0.0,0.0,0.0,0.0
BIHAR,2004,Other Kharif pulses,6116.0,3365.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Ragi,15570.0,10512.0,1147.8,24.74,515.0,0.0,0.0,0.0,0.0
BIHAR,2004,Sesamum,3516.0,2717.0,1147.8,24.74,1500.0,0.0,0.0,0.0,0.0
BIHAR,2004,Small millets,6310.0,4892.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Sunflower,16555.0,23429.0,1147.8,24.74,1340.0,0.0,0.0,0.0,0.0
BIHAR,2004,Urad,23960.0,17871.0,1147.8,24.74,1410.0,0.0,0.0,0.0,0.0
BIHAR,2004,Barley,17346.0,18284.0,1147.8,24.74,540.0,0.0,0.0,0.0,0.0
BIHAR,2004,Gram,72112.0,60159.0,1147.8,24.74,1425.0,0.0,0.0,0.0,0.0
BIHAR,2004,Khesari,118220.0,79661.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Linseed,27560.0,23233.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Masoor,178768.0,127032.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Other  Rabi pulses,2492.0,1886.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Peas & beans (Pulses),22824.0,20085.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Rapeseed &Mustard,83112.0,66877.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Wheat,2027643.0,3263385.0,1147.8,24.74,640.0,0.0,0.0,0.0,2009343.03
BIHAR,2004,Banana,14784.0,189572.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Coriander,2078.0,1362.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Dry chillies,3126.0,2245.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Garlic,2479.0,3735.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Onion,14115.0,106528.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Potato,138730.0,1062822.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Sannhamp,4388.0,3532.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Sugarcane,104189.0,4111722.0,1147.8,24.74,74.5,0.0,0.0,0.0,0.0
BIHAR,2004,Sweet potato,4279.0,64343.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Tobacco,16071.0,18659.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2004,Turmeric,2823.0,2788.0,1147.8,24.74,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Rice,3251236.0,3709285.0,907.8,24.58,1170.0,0.0,0.0,0.0,2921601.91
BIHAR,2005,Arhar/Tur,34204.0,45211.0,907.8,24.58,1400.0,0.0,0.0,0.0,0.0
BIHAR,2005,Groundnut,911.0,450.0,907.8,24.58,1520.0,0.0,0.0,0.0,0.0
BIHAR,2005,Horse-gram,11744.0,10101.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Jute,131049.0,1329252.0,907.8,24.58,910.0,0.0,0.0,0.0,0.0
BIHAR,2005,Maize,664274.0,1519842.0,907.8,24.58,540.0,0.0,0.0,0.0,419947.78
BIHAR,2005,Mesta,14532.0,143039.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Moong,171705.0,98513.0,907.8,24.58,1520.0,0.0,0.0,0.0,0.0
BIHAR,2005,Other Kharif pulses,1380.0,756.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Ragi,14237.0,12825.0,907.8,24.58,525.0,0.0,0.0,0.0,0.0
BIHAR,2005,Small millets,6900.0,5159.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Sunflower,22713.0,30541.0,907.8,24.58,1500.0,0.0,0.0,0.0,0.0
BIHAR,2005,Urad,25197.0,19443.0,907.8,24.58,1520.0,0.0,0.0,0.0,0.0
BIHAR,2005,Barley,16001.0,16563.0,907.8,24.58,550.0,0.0,0.0,0.0,0.0
BIHAR,2005,Gram,62693.0,58905.0,907.8,24.58,1435.0,0.0,0.0,0.0,0.0
BIHAR,2005,Khesari,99047.0,78799.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Linseed,27135.0,23227.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Masoor,159358.0,117763.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Peas & beans (Pulses),24579.0,22618.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Rapeseed &Mustard,83622.0,77365.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Wheat,2001771.0,2821120.0,907.8,24.58,650.0,0.0,0.0,0.0,746173.23
BIHAR,2005,Banana,15596.0,239311.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Coriander,2227.0,1749.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Dry chillies,3107.0,3029.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Dry ginger,824.0,1243.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Garlic,2711.0,4003.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Onion,18401.0,160656.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Potato,140539.0,1225728.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Sannhamp,3191.0,2587.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Sweet potato,4397.0,68398.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2005,Turmeric,3515.0,3417.0,907.8,24.58,0.0,0.0,0.0,0.0,0.0
BIHAR,2006,Rice,3364010.0,5027947.0,1052.8,25.06,1190.0,0.0,0.0,0.0,3702191.99
BIHAR,2006,Arhar/Tur,35631.0,44278.0,1052.8,25.06,1410.0,0.0,0.0,0.0,0.0
BIHAR,2006,Jowar,3397.0,3507.0,1052.8,25.06,1095.0,0.0,0.0,0.0,0.0
BIHAR,2006,Jute,132914.0,1356624.0,1052.8,25.06,1000.0,0.0,0.0,0.0,0.0
BIHAR,2006,Maize,641215.0,1755949.0,1052.8,25.06,540.0,0.0,0.0,0.0,637411.33
BIHAR,2006,Mesta,18178.0,155075.0,1052.8,25.06,0.0,0.0,0.0,0.0,0.0
BIHAR,2006,Moong,175634.0,92742.0,1052.8,25.06,1520.0,0.0,0.0,0.0,0.0
BIHAR,2006,Ragi,14328.0,12452.0,1052.8,25.06,540.0,0.0,0.0,0.0,0.0
BIHAR,2006,Sannhamp,3207.0,2637.0,1052.8,25.06,0.0,0.0,0.0,0.0,0.0
BIHAR,2006,Sesamum,3522.0,2732.0,1052.8,25.06,1560.0,0.0,0.0,0.0,0.0
BIHAR,2006,Urad,25479.0,19796.0,1052.8,25.06,1520.0,0.0,0.0,0.0,0.0
BIHAR,2006,Barley,18663.0,19921.0,1052.8,25.06,565.0,0.0,0.0,0.0,0.0
BIHAR,2006,Gram,64279.0,54181.0,1052.8,25.06,1445.0,0.0,0.0,0.0,0.0
BIHAR,2006,Khesari,101692.0,80253.0,1052.8,25.06,0.0,0.0,0.0,0.0,0.0
BIHAR,2006,Linseed,28591.0,24276.0,1052.8,25.06,0.0,0.0,0.0,0.0,0.0
BIHAR,2006,Masoor,167871.0,121853.0,1052.8,25.06,0.0,0.0,0.0,0.0,0.0
BIHAR,2006,Peas & beans (Pulses),23662.0,22002.0,1052.8,25.06,0.0,0.0,0.0,0.0,0.0
BIHAR,2006,Rapeseed &Mustard,86941.0,89405.0,1052.8,25.06,0.0,0.0,0.0,0.0,0.0
BIHAR,2006,Sunflower,22828.0,30506.0,1052.8,25.06,1500.0,0.0,0.0,0.0,0.0
BIHAR,2006,Wheat,2076727.0,4155541.0,1052.8,25.06,750.0,0.0,0.0,0.0,46633.21
BIHAR,2007,Maize,659301.0,1802862.0,1600.2,24.77,620.0,0.0,0.0,0.0,2727715.32
BIHAR,2007,Rice,3477371.0,4458764.0,1600.2,24.77,1320.0,0.0,0.0,0.0,5285916.33
BIHAR,2007,Arhar/Tur,30860.0,42667.0,1600.2,24.77,1550.0,0.0,0.0,0.0,0.0
BIHAR,2007,Dry ginger,699.0,1075.0,1600.2,24.77,0.0,0.0,0.0,0.0,0.0
BIHAR,2007,Groundnut,1207.0,868.0,1600.2,24.77,1550.0,0.0,0.0,0.0,0.0
BIHAR,2007,Jute,131627.0,1242849.0,1600.2,24.77,1055.0,0.0,0.0,0.0,0.0
BIHAR,2007,Mesta,22626.0,209564.0,1600.2,24.77,0.0,0.0,0.0,0.0,0.0
BIHAR,2007,Moong,164881.0,98937.0,1600.2,24.77,1700.0,0.0,0.0,0.0,0.0
BIHAR,2007,Ragi,13222.0,7996.0,1600.2,24.77,600.0,0.0,0.0,0.0,0.0
BIHAR,2007,Sannhamp,3451.0,15299.889999999996,1600.2,24.77,0.0,0.0,0.0,0.0,0.0
BIHAR,2007,Sesamum,2832.0,2245.0,1600.2,24.77,1580.0,0.0,0.0,0.0,0.0
BIHAR,2007,Urad,22366.0,17497.0,1600.2,24.77,1700.0,0.0,0.0,0.0,0.0
BIHAR,2007,Barley,15402.0,18513.0,1600.2,24.77,650.0,0.0,0.0,0.0,0.0
BIHAR,2007,Gram,64105.0,63473.0,1600.2,24.77,1600.0,0.0,0.0,0.0,0.0
BIHAR,2007,Khesari,98114.0,82348.0,1600.2,24.77,0.0,0.0,0.0,0.0,0.0
